"Gene" "LoFtool" "RVIS" "%RVIS" "RVISExAC" "%RVISExAC" "RVISExACv2" "%RVISExACv2" "SynZ" "MisZ" "pLI"
"EHF" 0.477 -0.29 32.94 -0.026775439 48.42479369 -0.110339413 44.21309873 0.335363265041662 1.04519906307335 0.978731448718073
"ELF5" 0.821 -0.54 20.26 0.05069915 53.91241491 -0.123261374 43.56793744 -0.437022062025706 -1.13608139069223 0.0190865143588019
"PRRG4" 0.216 1.08 91.8 0.489476306 77.77242335 0.451296732 69.87292278 0.437542016653941 0.517084824672177 0.18140174334153
"CAPRIN1" 0.379 -0.52 21.2 -1.248326299 5.927353774 -1.321086513 8.025415445 0.230553655765377 1.49231381388687 0.999767661808702
"ATP5G2" 0.783 0.01 54.95 0.196750802 63.70098187 0.010951968 49.94134897 -0.204668757880011 0.482661066038387 0.000275239005290865
"DNAJC14" 0.248 -0.34 30.56 -0.452899797 23.66122523 -0.479113595 28.34799609 -0.856956061506988 1.03502639021741 0.999707754511218
"CD63" 0.559 -0.25 35.42 -0.117059506 42.09384977 -0.08601014 45.36656891 0.375982527223085 1.03158344595551 0.00716077580833122
"PRPH" 0.394 0.02 55.45 -0.710166522 15.19787965 -0.518329023 26.86217009 1.91437133954206 2.40968113648202 5.04583995510316e-10
"AVIL" 0.956 -0.75 13.74 0.768291669 86.53695561 1.212434115 90.12707722 -0.00884422610251982 -0.474080348377027 1.03036255351714e-10
"AMHR2" 0.206 -0.93 9.47 -0.637219158 17.1495693 -0.709583418 20.73313783 0.219489304750499 -0.518338989470099 5.93082108191015e-07
"GDF11" 0.23 -0.05 49.76 -0.331525455 29.67291127 -0.326723922 34.54545455 2.91943100408455 4.4700820747435 0.963838119160384
"GLS2" 0.778 -0.54 20.54 -0.908865594 10.54755738 -0.782219109 18.62170088 -0.272964251988419 2.28674582168305 0.0009871223239844
"ITGA7" 0.935 0.17 65.35 -0.162073967 39.08198301 0.764957691 80.68426197 -0.115308420906204 0.0458752816448757 1.80979797287063e-09
"TESPA1" NA 1.49 95.35 1.207255986 93.82567315 1.129797849 88.75855327 0.172885660359745 -0.076861699334049 1.91516352804028e-05
"FAM186B" 0.989 1.41 94.8 0.842024043 88.24769592 1.239442361 90.47898338 1.3707272319649 -0.371886836637585 2.40022432048492e-12
"RDH5" 0.305 0.08 60.31 0.128173442 59.36991747 0.469207805 70.58651026 -0.266032595320565 -0.215755610791369 3.1134515694943e-06
"AGAP2" 0.494 -0.18 40.56 -0.672682663 16.18577194 -0.755927735 19.37438905 2.85157714776898 5.79325774251305 0.999218902067889
"KRT85" 0.195 -0.46 23.63 0.170186528 61.95409915 0.099272343 54.28152493 0.60326967523086 1.29790705137808 0.00110914581875823
"CDK4" 0.303 -0.3 32.62 -0.480543862 22.53478706 -0.598988511 24.04692082 -0.646419084099082 1.92938865166681 0.93201691552067
"PPP1R1A" 0.736 0.61 83.07 -0.004905577 50.03313053 0.066829743 52.68817204 -0.97227203646942 0.685304140953965 0.00857614104493053
"TROAP" 0.186 0.21 67.5 0.550069313 80.17589302 1.023031965 86.70576735 0.173221851600459 0.118236471071649 3.02009096735006e-07
"TSPAN31" 0.6 0.17 65.33 -0.281071731 32.23902175 -0.323695207 34.70185728 0.80582696774274 0.560086667403134 0.32725853041475
"B4GALNT1" 0.489 0.26 70.52 -0.513035719 21.15535209 -0.249451658 37.94721408 2.03356008875582 2.45453117778802 0.0560737731652395
"TFCP2" 0.792 -0.45 24 -0.464767142 23.14920788 -0.687574024 21.31964809 0.598811708198486 2.88400333122615 0.000102418586669595
"COQ10A" 0.637 -0.41 26.23 -0.138147158 40.73248599 -0.299719948 35.76735093 0.139007489206022 0.540413596855646 0.12109648380279
"FAIM2" 0.48 -0.29 32.94 0.022114763 51.88844046 0.025033248 50.66471163 -0.402337724698218 0.921564510177399 0.619353001444294
"PAN2" 0.616 -0.62 17.45 -0.807500918 12.69803024 -1.317979313 8.064516129 0.338386983859017 3.00486684226889 0.946674806799818
"ESPL1" 0.291 1.8 96.89 0.451842629 76.28456117 -0.116844477 43.90029326 -0.0327961118721921 4.35644246817422 0.999999917627418
"KRT7" 0.286 1.07 91.67 0.392929804 73.74856936 0.445680003 69.63831867 1.73067239883152 0.900081565579526 2.78644976230631e-09
"ZC3H10" 0.026 -0.18 40.16 -0.436181884 24.49250045 -0.660569228 22.07233627 -0.782025880710213 2.85575897802579 0.792020464408796
"HNRNPA1" 0.22 -0.19 39.68 -0.269044124 32.97994097 -0.427876151 30.40078201 0.13352514304559 3.26935262502741 0.966614388412206
"SLC26A10" 0.201 2.22 98.16 1.056658091 91.81976989 1.583934813 94.45747801 0.24292415171927 -0.226731113737105 1.16500286588742e-09
"ACVR1B" 0.0435 -0.41 26.23 -0.765776977 13.69797 -0.489456258 27.95698925 0.618829496682985 3.97297291153125 0.998904331171601
"OS9" 0.971 -0.82 11.88 -0.964636979 9.553641347 -0.606111612 23.82209189 1.2257203787087 0.928212935588178 1.13151214875817e-07
"MIP" 0.195 0.15 64.32 -0.133616959 41.01560147 -0.271201597 36.95014663 0.730711719008572 1.12346947976458 0.677914765017758
"KCNH3" 0.0322 -0.88 10.56 -1.228192536 6.216492982 -1.362099815 7.52688172 1.59868931317845 5.02778971276705 0.999889995234816
"LTV1" 0.317 0.17 65.96 -0.008815802 49.67773026 -0.294725473 35.98240469 0.441829345124526 -0.346700456092361 2.0508487464442e-05
"MAP7" 0.626 0.49 79.62 0.563658873 80.7662189 0.60886413 75.59139785 0.0173148885769432 -0.0949317028356722 0.929880601613702
"CD164" 0.423 -0.1 46.49 -0.05457809 46.45503283 0.029577816 50.90909091 -0.421843264128084 -0.820212885567297 0.401084248143714
"AFG1L" NA NA NA NA NA NA NA NA NA NA
"NHSL1" NA 1.53 95.56 NA NA NA NA NA NA NA
"AHI1" 0.998 0.46 78.07 0.537890382 79.78435034 0.349622527 65.57184751 -2.22233041170719 -1.88139044230825 3.25663341010612e-14
"HEY2" 0.383 -0.4 26.53 0.074753052 55.5629179 0.228493713 60.32258065 0.65347027879424 1.26623287066945 0.444357733397612
"PKIB" 0.209 0.01 54.63 0.103500998 57.58086862 0.249349205 61.27077224 0.0377272259984524 -0.23055103848468 0.219496928302588
"NMBR" 0.635 0.47 78.8 0.855769359 88.48864526 1.178105971 89.5601173 0.226095508324293 -1.29309955893637 0.000742388919470671
"SMPD2" 0.664 -0.11 45.36 -0.661274173 16.49900608 -0.651030352 22.40469208 0.172081028384627 -0.747444043877965 8.11572389971647e-11
"MICAL1" 0.878 -0.78 12.64 0.220948766 64.86356244 1.22094983 90.23460411 -0.0382185621012696 -1.12946624826516 2.54826851751808e-12
"REPS1" 0.462 -0.13 43.98 -0.502572846 21.63122703 -0.715643176 20.49853372 0.0194352475918973 0.662278731323832 0.999363610065212
"STX11" 0.438 0.64 83.98 0.107085597 57.8459129 0.084387697 53.61681329 1.33841467567848 1.24340940867767 0.0200260555260361
"TEC" 0.28 -0.78 12.88 -0.933703416 10.05963496 -1.041574622 12.31671554 -0.853952728615064 1.18389240146668 0.00257331126911319
"PRADC1" NA 0.04 56.64 0.291565809 68.76694175 -0.044569834 47.29227761 0.621319408370013 0.532424287094961 3.3061098634495e-07
"SEMA4F" 0.86 -1.06 7.52 -0.675033219 16.14962954 -0.4315241 30.27370479 -0.779959805979579 0.572053501740987 6.7352998574131e-10
"CCT7" 0.447 -0.8 12.33 -0.582233542 18.99885549 -0.712257838 20.61583578 0.256673835399926 1.75217990119311 0.989844502127012
"EGR4" NA NA NA -0.044896789 47.11764352 -0.305777947 35.44477028 1.39006922424778 2.11990666725767 0.0062667783643699
"RAB11FIP5" 0.661 -0.89 10.43 -0.09847893 43.47328474 0.154793701 56.98924731 0.884448900095788 0.961755135689454 0.00267591631179698
"SMYD5" 0.518 -0.05 50.01 -0.148771178 40.08192278 -0.180652787 40.86021505 -0.658780684879939 1.09992987107964 0.103327058155762
"DYSF" 0.0022 -1.31 4.85 0.52598926 79.3988314 1.569246906 94.33040078 -1.47874895490645 -0.24750275408519 1.00255104624413e-15
"CCDC142" 0.45 1.2 93.01 0.519296983 79.08559725 0.794062153 81.52492669 1.13739662734748 2.1919516431714 0.000167047986406049
"EMX1" NA NA NA NA NA 0.051233568 51.93548387 1.91336065801888 3.08200406209544 0.710215196701832
"KCNMB4" 0 -0.03 51.04 -0.144862671 40.32889585 -0.276551302 36.72531769 1.60595476667368 2.81017798046734 0.829402296381292
"USP15" 0.482 -0.98 8.75 -0.929172957 10.1560147 -0.880701215 16.20723363 1.08935721859754 3.47815950730788 0.990365016125739
"GNS" 0.262 -0.31 31.93 -1.006654701 8.891030661 -0.890239471 15.98240469 -0.213851707945029 1.44913329357579 0.0829052963160252
"CPM" 0.703 0.48 79.25 -0.156268027 39.49762063 0.142938912 56.43206256 -0.0688286658451632 1.6552744885055 8.0712082035317e-07
"MDM2" 0.317 -0.52 21.2 -0.704074472 15.36654418 -0.659054916 22.12121212 -0.0741102086404995 1.6100855514419 0.995410847609102
"KLHL36" 0.0954 -1.68 2.65 -1.598451297 3.355219565 -1.360220586 7.536656891 -0.988751766040979 2.37137574770618 0.939925902191205
"BCO1" NA NA NA NA NA 0.678824216 77.99608993 NA NA NA
"MPHOSPH6" 0.741 0.46 78.28 0.484945025 77.60375881 0.331517334 64.80938416 -1.80270635288051 -2.45324376837846 0.00120843421582984
"CHST5" 0.298 0.22 68.38 -0.175171075 38.33504006 -0.473054171 28.56304985 2.27450805000743 2.52291998477737 0.00538022490291957
"KIAA0513" 0.466 -0.47 23.43 -0.336214755 29.41389073 -0.451754104 29.39393939 -0.451863169446112 -0.70598062498844 0.0758306424438943
"DYNC1LI2" 0.254 -0.69 14.97 -0.775617581 13.42087826 -0.347218139 33.68523949 0.466271288455783 1.86926791182823 0.798419344341552
"FBXL8" NA NA NA NA NA 0.479815872 70.92864125 2.89853874211879 2.3512192423005 0.0144390750003526
"FHOD1" 0.918 -1.21 5.71 -0.498383378 21.85410517 -1.047140151 12.17008798 2.09836453588693 1.89772520903239 9.46042582987411e-11
"CCDC102A" NA NA NA -0.129247396 41.24450334 -0.200437934 40.05865103 1.72038823172465 1.67177794394432 9.21570601625823e-05
"SLC9A5" 0.417 -0.87 10.8 -0.92027527 10.33070297 -1.186053209 9.892473118 0.18682568180937 3.12381552499357 0.0362519257358633
"AGT" 0.0694 0.49 79.61 0.990422759 90.8860912 1.173560856 89.48191593 -1.19412089419095 -1.20017189044941 1.57429487936421e-09
"ZNF670-ZNF695" NA NA NA NA NA NA NA NA NA NA
"PCNX2" NA NA NA NA NA 0.605858466 75.4740958 NA NA NA
"KCNK1" 0.352 -0.27 34.32 -0.193131264 37.3351003 0.037599625 51.27077224 0.0711167327044258 1.09502705415742 0.580150979004335
"URB2" 0.922 -1.31 4.82 -0.204425144 36.58213361 -0.317650752 34.97556207 -0.162980666249452 -1.22307493913973 3.33649047524477e-11
"EGLN1" NA NA NA -0.11331101 42.28660924 -0.328238325 34.46725318 2.65461632919952 4.55422345448317 0.925890293932093
"CAPN9" 0.126 1.12 92.1 1.539710242 96.43394976 1.97502221 96.87194526 0.740780493236032 -0.877576614418074 1.73327533297539e-11
"COG2" 0.832 -0.33 30.82 -0.525227064 20.70959581 -0.507988893 27.23362659 -0.569265734814954 -0.14803986461957 0.000167564985575961
"ABCB10" 0.238 -0.13 43.91 -0.286542412 31.9257876 -0.419046711 30.76246334 0.180255146115773 1.36085147506686 7.9478594059038e-06
"NTPCR" NA 0.42 76.81 0.278756083 68.06216493 0.314406108 64.05669599 0.292199364411509 0.113854265190902 1.70241673676366e-05
"TAF5L" 0.0362 -1.06 7.48 -0.85997209 11.54749714 -0.900487464 15.6402737 0.429840602784602 2.52143503987506 0.985849776766725
"GLUL" 0 -0.43 25.15 -0.766557559 13.64978013 -0.653351105 22.33626588 -0.919671743604435 1.72857316929716 0.977842592811399
"STX6" 0.226 -0.54 20.26 0.071787024 55.35811096 0.215927861 59.77517107 0.0808321280989909 -0.715222435040625 0.0198491170645574
"RGS8" 0.498 0.3 72.01 -0.165950321 38.89524727 -0.233950633 38.63147605 -0.0976925469632846 1.04347429906129 0.520349598238871
"RNASEL" 0.685 -0.17 40.63 0.138474617 60.02048069 0.242667177 60.94819159 -0.275304402963647 -1.31259736844333 8.98220456476748e-09
"DHX9" 0.103 -1.16 6.17 -2.235952889 1.451719776 -2.390322668 1.994134897 -1.52716811297365 6.07800314080624 0.999999986154664
"KIAA1614" 0.89 0.88 88.91 1.264791366 94.39792784 1.223972724 90.31280547 0.206307797537157 0.551276228444799 2.19336786808695e-13
"CEP350" 0.639 0.08 59.21 0.39814508 74.00156617 -0.330087053 34.37927664 -1.14477723195541 -1.87563778444485 0.999996390363333
"NPL" 0.33 -0.2 38.82 -0.085508275 44.43105837 0.037599625 51.27077224 0.226833731740457 -0.220731338617384 4.51265435659546e-07
"FAM129A" 0.984 1.21 93.05 0.551478145 80.23010662 0.412716272 68.19159335 -0.0297703418140217 -1.09465295561207 1.39592253616035e-13
"PIGC" 0.918 0.02 55.22 -0.142677362 40.49153665 0.357005444 65.92375367 0.572948106212891 -0.235639472028393 0.000110183266434322
"LAMC1" 0.326 -2.49 0.94 0.031932462 52.61731221 0.041713294 51.49560117 0.285806665902064 0.928304558369642 0.999999624623106
"RC3H1" 0.305 -0.11 45.57 -1.074622582 8.011565568 -1.411925552 6.852394917 0.355310432974469 2.48324027958935 0.999539902744329
"GPR55" 0.594 0 53.73 -0.028339433 48.25010542 0.131531633 55.86510264 -0.618594787700765 0.545543570268064 0.000388569399865933
"SP110" 0.496 0.54 81.1 1.120551421 92.69321125 1.118840093 88.43597263 0.479625248321629 -0.279247795151278 3.16369314039825e-09
"MRPL44" 0.815 -0.27 34.6 0.066474364 54.99066321 -0.036547518 47.65395894 0.366879570843634 -0.111056520336119 9.27743859396845e-06
"CHRND" 0.23 -0.4 26.93 0.718772891 85.44665984 0.64495599 76.93059629 0.190711977946552 0.596725018619079 7.26421538921512e-07
"PAX3" 0.00923 0 53.85 0.126609025 59.27956147 0.055513882 52.17986315 0.916012278777827 3.1072370690241 0.900856133271901
"DOCK10" 0.599 -1.07 7.38 -0.369234248 27.79953015 -1.050146925 12.11143695 0.531980924479676 -0.105381311741248 0.0291925300959096
"TTLL4" 0.775 1.68 96.34 0.804237331 87.37425456 0.777878313 81.07526882 -1.21512644405833 0.257578888409779 2.83171379258391e-06
"USP37" 0.46 0.49 79.52 -0.02553514 48.51514969 -0.649068987 22.46334311 0.66948925937404 1.15712495803341 0.998322478621928
"HTR2B" 0.915 0.11 62 1.058222336 91.84988856 0.525532182 72.71749756 -1.01446576300151 -0.138854185866688 3.66015293333563e-09
"ITM2C" 0.711 -0.36 29.16 0.145513184 60.47828444 0.378305123 66.85239492 0.466610427430866 0.452870894825162 0.208530379146834
"SLC19A3" 0.192 -0.24 36.17 0.587873483 81.55532799 1.115358831 88.32844575 1.20743028301154 -1.02093074632237 0.00163108657525026
"SERPINE2" 0.0962 -0.4 26.53 -0.478357183 22.6130956 -0.425555093 30.48875855 0.309037493255634 0.903662576638715 0.643023919378065
"DNAJB2" 0.818 -0.14 43.57 0.177845681 62.49021143 -0.002325772 49.34506354 0.0754160425239559 0.393878832659479 5.19696073671681e-06
"WNT10A" NA NA NA 0.873893346 88.85609301 1.125608997 88.62170088 0.916540566579727 1.10328617118417 0.0101692886252667
"TMBIM1" 0.838 0.04 57.15 -0.081759877 44.66598398 0.392385825 67.37047898 0.062292683024452 -0.13806410830462 7.40053901450362e-05
"CYP27A1" 0.705 -0.31 32.23 0.615676591 82.41672188 0.649145084 77.00879765 1.47071535885061 0.110062925143145 3.89681875061633e-11
"EIF4E2" 0.331 -0.34 30.07 -0.141114072 40.58791639 -0.260954609 37.40957967 -0.682812029528527 1.7675447657634 0.91955877975189
"ARMC9" 0.927 0.25 69.62 -0.00897779 49.66568279 -0.147497888 42.39491691 0.262876225123471 0.437354879586979 1.03024252062501e-08
"CAB39" 0.693 -0.05 49.76 -0.29013162 31.73905186 -0.302394802 35.63049853 0.498864300763296 1.86631166477707 0.0621795964046071
"COX5B" 0 0.24 68.72 0.309689981 69.73676285 0.203719114 59.22776149 1.20089876343389 0.664764433784775 0.412576836067639
"REV1" 0.544 0.06 57.55 -0.698477559 15.55327992 -0.579026879 24.7311828 -0.288141618712664 0.267525492465896 0.997023540664416
"TSGA10" 0.527 -0.51 21.65 0.669098867 83.9828926 0.484091175 71.10459433 0.947303591681955 -0.400296208137454 0.894352624053566
"MFSD9" 0.461 0.38 75.63 1.183819328 93.50641528 0.928282166 84.54545455 -0.719711565633512 -1.43284637995189 7.72060377762361e-06
"TMEM127" 0.116 -0.05 49.76 0.056011806 54.27986266 -0.046084589 47.23362659 0.173818693253116 1.11579055871296 0.101457374227938
"EDAR" 0.158 -0.44 24.46 -0.150335061 39.9072345 -0.270751431 36.97947214 0.429705883835949 0.854482781499037 8.30571010658446e-05
"TGFBRAP1" 0.349 -1.04 7.83 -1.520964472 3.813023312 -1.410408461 6.88172043 0.615037816899772 1.22210337465667 0.129423465806074
"GCC2" 0.871 -1.63 2.86 -0.51808435 20.97464008 -1.156273081 10.3030303 -0.630564942383647 -1.25818156493888 0.0134657614610954
"MRPS9" 0.513 0.4 76.31 0.102555163 57.47846515 0.174130891 57.87878788 1.04028359967204 -0.0355774344673088 3.35947244572882e-06
"GPR45" 0.205 -0.27 34.6 -0.74625035 14.20998735 -0.927138615 14.88758553 1.8790274674791 2.44780296398949 0.864764500756331
"C2orf49" 0.552 0.57 81.99 0.335924935 71.04993675 0.429638939 68.90518084 0.283611139865289 -1.20418105168886 0.192673532038566
"ANKRD36" NA NA NA NA NA NA NA 3.19931302253439 0.400459962328979 2.11660484589104e-19
"EPC2" 0.254 -0.29 33.2 -0.797487463 12.93295585 -0.938900874 14.55522972 -0.802632579467254 1.81499282660909 0.999952360459163
"ARHGEF4" 0.306 -0.55 19.93 -0.252808394 33.9377146 -0.007937031 49.07135875 0.0798758105263115 1.15653411272791 0.0685948768686647
"ISCU" 0.304 0.06 58 -0.065823479 45.81049334 -0.202403282 39.97067449 -0.0026604617472869 0.651803646714676 0.135947771003731
"ALDH1L2" 0.839 -1.08 7.24 -0.431977571 24.68525992 -0.009807497 48.96383187 -0.29365360679771 0.116514185766468 3.50010213963042e-11
"STAB2" 0.0771 -2.68 0.72 1.406755092 95.63279321 1.617599309 94.71163245 0.361545633241122 -1.7430538148132 4.17567584164662e-28
"USP44" 0.988 -0.29 33.47 -0.123314944 41.67218842 -0.163093883 41.66177908 0.733680256817073 -0.0427214007664559 1.46115265759899e-09
"SCYL2" 0.376 0.04 57.41 -1.106172359 7.577856756 -0.942645175 14.47702835 0.0930733112138289 0.273784497939324 0.931828671048131
"CKAP4" 0.282 -0.91 10.03 -0.599573007 18.43262454 -0.150975271 42.21896383 0.814731702202859 1.1848786402559 0.891862493984838
"PLXNC1" 0.304 -0.33 30.92 -1.708468566 2.879344618 -1.304265594 8.201368524 1.64496059867533 4.76083570725824 0.999714839774068
"APPL2" 0.982 -1.02 8.1 0.67128486 84.06120113 0.519118459 72.46334311 0.622962304832871 -0.580483801118236 3.52822991386898e-09
"PWP1" 0.923 -0.04 50.45 -0.236088277 34.85934582 -0.257829403 37.5659824 -0.415974192062341 1.30918650991216 1.8549631577177e-05
"DRAM1" 0.364 -0.23 36.86 -0.400723925 26.22131197 -0.407736542 31.16324536 -0.0118471015367887 1.92418178737989 0.0807000769340284
"WASHC4" NA NA NA NA NA -0.138674556 42.77614858 NA NA NA
"SLC41A2" 0.336 -0.16 41.64 -0.658930422 16.54719595 -0.767428027 18.99315738 0.838026200788285 1.81280473120141 0.913051821488741
"VILL" 0.958 -1.5 3.57 -0.26047051 33.47388712 -0.26228446 37.37047898 0.774216848981896 0.366179803794678 3.00934969096386e-12
"FLNB" 0.00269 -1.44 3.94 -0.118569104 41.99747003 -0.025307657 48.20136852 1.87933455038701 2.13542650226349 0.00243124047488239
"NEK3" 0 0.2 67.3 1.034949974 91.50653575 0.729711399 79.75562072 -0.348508639136895 -1.70917511643114 5.05530998545056e-10
"PCDH8" NA NA NA 0.14456856 60.3819047 -0.161578996 41.73998045 NA NA NA
"VPS36" 0.382 -0.3 32.62 -0.60472697 18.18565147 -0.797108885 18.20136852 0.388889425339775 1.46461876087525 0.100608360734491
"RNASEH2B" 0.193 0.04 56.92 0.347951714 71.62821517 0.590503117 74.91691105 -1.01599476558845 -0.786002802877752 1.29919624387268e-09
"CKAP2" 0.97 1.22 93.24 0.63067126 82.91066803 0.395151412 67.50733138 0.111347800563642 -1.22043455189349 3.96231847753185e-08
"CNMD" NA NA NA NA NA 0.043303257 51.54447703 NA NA NA
"TBC1D4" 0.771 1.03 91.12 -0.457772106 23.49858442 -0.267905146 37.09677419 0.938093551407564 1.80233949527763 3.64406926442853e-13
"THSD1" 0.878 0.09 60.68 -0.9587085 9.631949883 -1.50016896 6.041055718 1.21794806008303 0.746795286678685 2.45031608890038e-05
"BORA" NA -0.03 51.92 -0.001319193 50.28612734 0.152475328 56.88172043 -0.184809343314994 0.476971191213255 0.000692705153335445
"LRCH1" 0.161 0 54.07 -0.081921597 44.63586531 0.055158266 52.16031281 0.740222820634718 0.558544250355938 0.982396864430302
"SUCLA2" 0.743 -0.07 48.54 0.2884349 68.59827721 -0.085205997 45.4056696 -0.520037237022317 0.705095605276328 0.0306681591456276
"RCBTB1" 0.462 -0.58 18.78 -1.222704654 6.294801518 -0.589803322 24.36950147 0.558451800758874 0.219698234426945 0.000217673997703456
"MED4" 0.311 0.37 75.12 0.03117561 52.58116981 0.121995429 55.43499511 -0.371229148250437 0.769712314030679 0.06162002785339
"PHF11" 0.738 -0.05 49.76 0.381850187 73.19438588 0.223146655 60.08797654 0.72530906998322 0.363074646361031 1.76757700990619e-05
"COG3" NA -0.27 34.82 -0.638783782 17.08330823 -0.138764497 42.76637341 1.1657895105146 0.826998601647799 0.999142795814268
"LMO7" 0.945 0.47 78.8 0.511219814 78.80850551 0.955682874 85.24926686 -0.873922843836202 -1.72285250798514 0.0416242513975852
"SCEL" 0.996 0.11 62.1 0.800000456 87.28992229 0.452543089 69.94134897 0.678982873586766 -1.26824110621338 5.00221967904975e-12
"ITM2B" 0.474 -0.14 42.88 -0.107999068 42.67212819 -0.10428073 44.48680352 0.802814993299028 1.04082881417269 0.715126636356634
"SPRY2" 0.0887 0.08 60.09 -0.501631382 21.6974881 -0.701657116 20.94819159 -0.724270295300863 1.43301433993159 0.930516838339553
"NUDT15" 0.755 0.04 56.64 0.317185564 70.09216312 0.464219993 70.41055718 -0.668544842910649 -0.468386526977148 0.0972295800796055
"EDNRB" 0.36 0.31 72.6 0.271095076 67.59231372 -0.084046695 45.48387097 1.34465453584975 1.8100179794262 0.0193615215886145
"RCBTB2" 0.41 -0.87 10.8 -0.551463723 19.95662912 -0.50041359 27.54643206 1.02872491196545 -0.470586345658371 7.21687231446053e-09
"LCP1" 0.0867 0.11 61.91 -0.046460788 46.96102644 -0.265047792 37.2629521 0.446967250343737 1.21839130641782 0.973076021263703
"SETDB2" 0.0881 -0.07 48.69 -0.279045763 32.32335401 -0.342224875 33.89051808 -0.608999226302076 0.485747633237177 0.0437301091973815
"SCRN1" 0.664 0.2 67.19 -0.429465889 24.83585326 -0.512625292 27.06744868 0.152149045494837 0.343463691332954 0.065188552320723
"C7orf25" 0.625 -0.25 35.75 -0.514440122 21.13125715 -0.485266926 28.12316716 -1.25651932361188 0.537929225413869 0.352368932691872
"TNS3" 0.0417 0.13 63.36 -0.70792621 15.25209325 -0.527984738 26.48093842 -0.809811903218615 0.897929754059926 0.999389290859683
"SPDYE1" NA NA NA 1.058394703 91.86193603 1.368228169 92.32649071 1.3008831940203 2.15316504899311 0.206335952529226
"CHST12" 0.412 0.27 70.58 -0.275297485 32.58237456 -0.120138788 43.74389052 1.15857544942004 2.42085085616625 0.000240662916934188
"IGF2BP3" 0.0612 -0.47 23.43 -0.767338508 13.63170893 -1.239354148 9.159335288 0.721183630417966 2.65707663359243 0.999726189174336
"GPNMB" 0.984 0.89 89.29 0.791721354 87.11523402 0.865538202 83.37243402 -0.0288287233622654 -0.901709300127146 1.12477120855255e-12
"RAPGEF5" 0.526 -0.98 8.8 0.088963968 56.58092886 -0.101157524 44.6627566 -0.927128501601403 -0.177669788582403 0.997815952976676
"RAC1" 0.22 -0.16 41.25 -0.152359958 39.80483103 -0.223703629 39.06158358 0.766753914026806 3.41752813861917 0.572395052728126
"KDELR2" 0.283 -0.38 27.42 -0.312000382 30.6848985 -0.014892263 48.68035191 -1.31007227171206 0.52610933287889 0.268728640616792
"NUPL2" 0.84 0.77 87.06 0.502901342 78.3567255 0.05016597 51.87683284 0.304474984384758 -1.34693650507033 3.67028875429224e-05
"IL6" 0.541 0.73 85.98 -0.092223322 43.88892235 -0.18564664 40.62561095 -0.520285751763485 0.0344972724926132 0.289669116993916
"ZDHHC4" 0.997 0.78 87.14 0.259068143 66.93572676 0.273766671 62.2971652 -0.209273597029928 -1.05890892145549 5.32054090170074e-10
"AOAH" NA 0.96 90.15 1.02354032 91.38003735 0.821776165 82.24828935 1.37422863832746 -0.466475604219436 6.14602362973613e-11
"BZW2" 0.184 -0.4 26.53 -0.597228866 18.51093308 -0.725986684 20.24437928 -1.56031819584865 1.69095207977719 0.995822418135325
"DGKB" 0 -0.93 9.61 -0.926206087 10.1921571 -0.695501564 21.13391984 -0.899479122905727 1.00374909668154 0.669214093853988
"TBRG4" 0.557 -0.44 24.53 -0.696736908 15.61351726 -0.318251243 34.94623656 -0.463613743385299 0.521341906720128 0.780939582899283
"DDX56" 0.663 -0.53 20.78 -0.275297485 32.58237456 -0.058913878 46.60801564 -0.1462807504231 -0.18625352592927 3.51574131414912e-06
"HUS1" 0.811 0.46 78.46 -0.312000382 30.6848985 -0.016407059 48.60215054 0.541067034736462 -0.77906531169679 0.000609572433043018
"NACAD" NA NA NA NA NA NA NA 0.0717959250701193 -0.712337772252887 0.365728808142491
"DBNL" 0.531 -0.02 52.09 0.247823653 66.36949581 0.523215035 72.59042033 0.316054120891737 0.604522302465792 0.070981914478068
"CCM2" 0.292 -0.38 28.11 -0.381356863 27.14896693 -0.575721528 24.83870968 0.045208710224149 0.865049885520434 0.483088350953085
"MYO1G" 0.144 -0.83 11.51 -0.061778732 46.06349015 0.155243113 57.01857283 0.726749437586003 1.83090408234301 7.64108904488102e-07
"TTYH3" 0.324 -0.35 29.43 -0.330902529 29.69098247 0.310662396 63.92961877 -0.259495687938375 0.464011750807843 0.979598759303839
"MMD2" 0.649 -0.63 17.03 -0.324027856 29.97409795 -0.520650041 26.76441838 -0.383791806728074 -1.08101421704327 0.00091686259327882
"TTC5" 0.565 0.17 65.96 -0.025373127 48.53924462 -0.277614539 36.67644184 -0.523031423721805 0.0317020895752142 0.00249362475890097
"NKX2-8" NA NA NA NA NA 0.422777687 68.59237537 0.880868459961668 0.81791692316693 0.243402674501059
"NKX2-1" NA NA NA -0.018496723 49.02716704 -0.249901433 37.91788856 3.11274442521196 3.35339204151011 0.0819264859161676
"ZFHX2" NA NA NA NA NA NA NA NA NA NA
"MTHFS" 0.547 0.04 56.64 0.527123771 79.4349738 0.412885597 68.20136852 -0.654760537740699 0.320775641197017 0.0406510504988124
"ADAMTS7" 0.623 2.52 98.68 4.097159849 99.74700319 5.585976527 99.80449658 0.0974428892377016 0.413410986693955 2.98948787387487e-07
"ABHD17C" NA NA NA -0.276541818 32.52816095 -0.185292204 40.63538612 1.8438201609647 4.19700108094579 0.84082862967754
"IREB2" 0.293 -0.84 11.45 -0.450716956 23.80579483 -0.556649823 25.49364614 -0.0194220009820261 1.19467932914974 0.999999730362402
